,time,ch1,ch2,ch3,ch4,ch5,ch6,tag,ID,Repeticion
39065,0,226.67232722055633,186.6282264572419,-80.35379826284952,224.9295515414483,1938.4570234530838,-144.25156035585087,2,2,18
39066,3,-361.1987665294437,-464.2323692458831,-174.34207951284952,-554.5428605679267,-1023.4492265469162,369.01162323789913,2,2,18
39067,7,-284.5542352794437,-22.584175886508092,-365.0920795128495,-231.2025285366767,-1506.3398515469162,208.43667206602413,2,2,18
39068,11,186.68795222055633,590.2112342697419,-305.8821185753495,391.3382429476983,695.8007734530838,-191.59262480897587,2,2,18
39069,15,316.4613897205563,363.2070838791169,-100.58133732534952,361.2305769320733,2226.628898453084,-227.33310332460087,2,2,18
39070,19,-291.1948602794437,-460.2313926833831,-137.93094670034952,-527.6312394741767,-575.4961015469162,314.02627167539913,2,2,18
39071,23,-345.6636102794437,-121.46820908963309,-356.0618060753495,-299.7105851773017,-1672.6836015469162,277.63759980039913,2,2,18
39072,27,108.69967097055633,515.0869666916169,-289.5657123253495,351.4627546664483,178.70702345308382,-135.35556426210087,2,2,18
39073,32,368.3402959705563,527.4253455978669,-114.59598576284952,518.5418562289483,2311.800773453084,-296.33285918397587,2,2,18
39074,35,-193.76126652944367,-388.1469200271331,-90.50125920034952,-390.3245988491767,-8.10547654691618,251.77675995664913,2,2,18
39075,28,-391.8432977794437,-210.9423301833831,-330.1789935753495,-420.9688859585517,-1751.0429765469162,323.90566620664913,2,2,18
39076,32,18.535608470556326,404.7366248947419,-334.0237201378495,196.2076277133233,-289.4492265469162,-42.59579863710087,2,2,18
39077,36,386.6684209705563,636.3230506759919,-148.72684513784952,570.3084577914483,2201.050773453084,-316.87411894960087,2,2,18
39078,40,-84.88626652944367,-287.0946739333831,-74.25125920034952,-268.4852433804267,575.8945234530838,172.13735565977413,2,2,18
39079,44,-419.7378290294437,-308.2616661208831,-293.7229388878495,-500.2281633023017,-1722.6367265469162,352.40420136289913,2,2,18
39080,48,-70.20267277944367,284.9087440353669,-347.8362201378495,67.34971755707329,-712.5898515469162,5.95205292539913,2,2,18
