,time,ch1,ch2,ch3,ch4,ch5,ch6,tag,ID,Repeticion
0,0,76.76202902240038,113.96483156783052,-521.7591430912689,260.18145267152477,-333.8054353360494,31.33856636249402,1,2,1
1,3,379.6956227724004,225.96947023970552,-260.6692993412689,569.8648022808998,2042.8351896639506,-110.72906059063098,1,2,1
2,7,-267.0504709775996,-561.4826781977945,-265.9212524662689,-248.18671139097523,-93.78981033604941,219.74139839374402,1,2,1
3,11,-498.4137522275996,-516.1086547602945,-591.9886352787689,-423.20087154722523,-2115.8054353360494,278.638371049994,1,2,1
4,15,-25.609064727599616,24.848376489705515,-559.3548462162689,165.07476321839977,-789.2898103360494,57.89227729999402,1,2,1
5,19,405.3792165224004,311.3754760990805,-296.3196899662689,585.7791089215248,1860.8820646639506,-115.64654105938098,1,2,1
6,23,-139.37859597759962,-455.2671020259195,-234.94078371626892,-90.51752193785023,485.6476896639506,181.90008979999402,1,2,1
7,27,-527.7614084775996,-577.2404906977945,-542.4349243412689,-431.20282467222523,-2053.2898103360494,316.122257768744,1,2,1
8,32,-113.18328347759962,-70.23585202591948,-597.1067993412689,64.15655032777477,-1177.7429353360494,118.35370308124402,1,2,1
9,35,371.1799977724004,327.4687378178305,-365.8997680912689,585.1086987652748,1548.7414396639506,-122.53081840313098,1,2,1
10,85,2.332341522400384,-315.1662719477945,-191.11070559126892,71.89019290589977,1057.7883146639506,94.14716011249402,1,2,1
11,89,-540.3903147275996,-630.7060668696695,-489.7513305912689,-494.81586178160023,-1884.9773103360494,337.378605424994,1,2,1
12,93,-212.53484597759962,-175.69141843216948,-606.3831665287689,-46.57391842222523,-1523.6335603360494,170.18768745624402,1,2,1
13,97,328.0628102724004,322.8642456303305,-406.7376587162689,529.0952710308998,1116.1945646639506,-94.36748832500598,1,2,1
14,101,141.96124777240038,-155.95484616654448,-184.11461184126892,227.59258548402477,1522.5226896639506,33.61835151874402,1,2,1
15,105,-514.9332834775996,-663.4065063227945,-424.8646118412689,-467.81488521910023,-1584.3210603360494,323.699406206244,1,2,1
16,109,-309.5426584775996,-269.3452270259195,-615.0550415287689,-146.79926021910023,-1795.7898103360494,202.15057808124402,1,2,1
17,113,251.66437277240038,275.2326538334555,-462.0345337162689,438.99541751527477,626.1476896639506,-68.59600395000598,1,2,1
18,117,243.35187277240038,-6.980480932169485,-198.14976809126892,353.70098392152477,1868.2883146639506,-47.36211723125598,1,2,1
19,121,-462.0700022275996,-667.2509887446695,-362.7708618412689,-420.29510982847523,-1170.3523103360494,298.821964799994,1,2,1
20,124,-383.2809397275996,-356.1818969477945,-618.0276977787689,-231.06537350035023,-1994.5398103360494,237.80145698749402,1,2,1
21,128,165.54327902240038,198.70018313033052,-500.6360962162689,359.62432376527477,105.58518966395059,-32.94512504375598,1,2,1
22,132,332.3753102724004,135.62352297408052,-224.05601809126892,484.41411868714977,2013.6789396639506,-85.20342582500598,1,2,1
23,136,-381.6051584775996,-631.2871215571695,-305.9075805912689,-340.16425045347523,-678.0866853360494,276.201847612494,1,2,1
24,140,-446.1325022275996,-430.2107055415445,-591.4964477787689,-318.50531490660023,-2109.4929353360494,279.152531206244,1,2,1
25,144,62.054997772400384,103.74998781783052,-557.9017212162689,266.55156985902477,-380.3679353360494,20.20721870624402,1,2,1
26,148,385.2620290224004,247.85179445845552,-283.7806274662689,552.2515210308998,2003.7570646639506,-109.94683402813098,1,2,1
27,152,-250.01922097759962,-542.7741821040445,-246.38609621626892,-237.25677975035023,-88.80543533604941,234.65008979999402,1,2,1
28,156,-511.0895334775996,-516.3545043696695,-542.7474243412689,-386.07465084410023,-2139.2741853360494,290.820011674994,1,2,1
29,160,-31.597345977599616,12.286608911580515,-562.6624634037689,151.08257571839977,-835.2273103360494,70.99042183124402,1,2,1
30,163,399.0745290224004,318.6396362553305,-300.8567993412689,588.2378491558998,1827.2258146639506,-118.44048637188098,1,2,1
31,167,-128.87468972759962,-444.1806762446695,-195.24547121626892,-91.05389889097523,509.9758146639506,164.57733589374402,1,2,1
32,171,-545.5309397275996,-589.5339477290445,-534.2093384037689,-455.78973873472523,-2072.1335603360494,302.443058549994,1,2,1
33,175,-136.20672097759962,-89.74903561966948,-577.3480102787689,60.64727298402477,-1221.8366853360494,119.42694526874402,1,2,1
34,179,378.2893727724004,332.3637573490805,-341.8724243412689,581.7112378277748,1511.6164396639506,-117.92632621563098,1,2,1
35,183,5.797185272400384,-297.7319457759195,-187.97984621626892,86.01665774964977,1083.0695646639506,102.41717964374402,1,2,1
36,187,-541.6442209775996,-631.6670043696695,-481.4134399662689,-469.49139889097523,-1889.9616853360494,321.710148393744,1,2,1
37,191,-227.39812722759962,-179.51368405716948,-604.9974243412689,-59.38153560972523,-1585.1335603360494,164.35370308124402,1,2,1
38,195,322.2503102724004,321.9252807865805,-393.1028930912689,539.1758374371498,1069.5070646639506,-108.42681449688098,1,2,1
39,199,131.18781027240038,-149.40577390091948,-178.70445559126892,238.67901126527477,1536.8351896639506,29.34930854999402,1,2,1
40,193,-522.0856272275996,-663.0041625727945,-419.0970337162689,-478.00726803160023,-1595.5710603360494,338.004581987494,1,2,1
41,197,-313.6989084775996,-272.6311156977945,-615.6810180912689,-151.29193600035023,-1821.0241853360494,198.26141792499402,1,2,1
42,201,234.07452902240038,260.8156616459555,-464.3607055912689,433.94390384339977,568.9289396639506,-81.09063285625598,1,2,1
43,205,241.82843527240038,1.2001831303305153,-197.47984621626892,395.05181399964977,1863.1008146639506,-40.76836723125598,1,2,1
44,209,-448.0348459775996,-649.6379516352945,-358.7259399662689,-423.44672115660023,-1170.9460603360494,316.703312456244,1,2,1
45,213,-379.8160959775996,-348.8503539790445,-605.1087524662689,-242.46454342222523,-2023.0710603360494,239.27704292499402,1,2,1
46,217,150.90265402240038,192.06175539595552,-471.8470337162689,341.16167728089977,56.99143966395059,-15.82354301250598,1,2,1
47,221,319.5471852724004,134.88597414595552,-219.33922121626892,469.99712649964977,2010.2414396639506,-87.52788871563098,1,2,1
48,225,-396.9606272275996,-641.9489867915445,-313.9993774662689,-315.21967037535023,-641.9304353360494,266.009464799994,1,2,1
49,229,-455.8590647275996,-441.3867309321695,-575.7161743412689,-312.60443600035023,-2130.4929353360494,275.888859331244,1,2,1
50,233,57.652654022400384,105.06883547408052,-520.1282837162689,241.51763431214977,-439.3991853360494,32.00897651874402,1,2,1
51,237,382.9378102724004,252.03148195845552,-253.31383059126892,572.3904370465248,1984.3508146639506,-108.00225395000598,1,2,1
52,241,-258.9606272275996,-548.4292114009195,-249.76109621626892,-222.10223873472523,-72.55543533604941,217.88641792499402,1,2,1
53,245,-509.4996897275996,-514.4546020259195,-570.9778930912689,-393.38373287535023,-2164.8210603360494,293.770206987494,1,2,1
54,249,-50.171564727599616,3.2787964115805153,-545.5189087162689,149.33916751527477,-888.8679353360494,79.93133979999402,1,2,1
55,253,389.5315602724004,312.8505737553305,-294.8665649662689,592.5071362652748,1804.1320646639506,-126.08477348125598,1,2,1
56,257,-135.84734597759962,-437.3857543696695,-217.99937746626892,-67.18231685972523,550.2883146639506,163.32587104999402,1,2,1
57,261,-566.1403147275996,-606.9235961665445,-530.6556274662689,-446.98309810972523,-2074.8835603360494,319.922062456244,1,2,1
58,265,-157.08172097759962,-102.28834226029448,-592.8372680912689,42.20708743714977,-1269.7273103360494,118.21991401874402,1,2,1
59,269,367.6917165224004,341.0585815678305,-351.3275024662689,562.1086987652748,1460.6320646639506,-120.38506645000598,1,2,1
60,264,-7.948908477599616,-302.9624145259195,-201.90562746626892,62.86016360902477,1081.0539396639506,95.06366401874402,1,2,1
61,268,-548.4371897275996,-641.1442992915445,-471.1771118412689,-471.65936764097523,-1903.0866853360494,327.566105424994,1,2,1
62,272,-234.10515847759962,-183.33570554154448,-587.8089477787689,-29.720646937850233,-1586.8523103360494,167.86298042499402,1,2,1
63,276,305.5784352724004,313.1857788334555,-399.9192993412689,535.3088940777748,1028.1945646639506,-102.25786918438098,1,2,1
64,280,134.14093527240038,-141.20264890091948,-182.34703371626892,242.52349368714977,1550.4601896639506,14.84296089374402,1,2,1
65,284,-533.7301584775996,-674.4482543696695,-442.9251587162689,-474.56512935972523,-1590.1491853360494,316.077335893744,1,2,1
66,288,-313.8121897275996,-274.2402465571695,-609.6019165287689,-157.95282467222523,-1856.4148103360494,213.30438667499402,1,2,1
67,292,226.80890402240038,266.2695190678305,-436.9798462162689,445.94683353089977,519.5070646639506,-60.81768363750598,1,2,1
68,296,250.70343527240038,10.744372583455515,-177.94468996626892,402.20440189027477,1865.5070646639506,-37.72832816875598,1,2,1
69,300,-466.5426584775996,-667.1394164790445,-347.4153930912689,-420.42914303160023,-1135.7741853360494,302.845402299994,1,2,1
70,308,-410.2145334775996,-372.7890746821695,-611.0989868412689,-252.70184810972523,-2049.2429353360494,235.23114448749402,1,2,1
71,312,135.97296652240038,184.41746828658052,-494.6458618412689,344.60381595277477,-0.4773103360494133,-7.329890668755979,1,2,1
72,316,325.5393727724004,145.27952883345552,-231.18687746626892,503.81548587464977,2013.5226896639506,-75.81573051250598,1,2,1
73,320,-377.7614084775996,-631.3989379634195,-322.6048462162689,-323.06512935972523,-604.9773103360494,262.589542924994,1,2,1
74,324,-477.7184397275996,-455.0437133540445,-605.9808227787689,-327.08832271910023,-2149.6023103360494,273.877140581244,1,2,1
75,328,19.027654022400384,77.82200930220552,-535.9075805912689,239.32720462464977,-483.2741853360494,31.13739448749402,1,2,1
76,332,381.0159352724004,255.20531008345552,-250.72203371626892,563.3828686871498,1963.8976896639506,-115.19951957500598,1,2,1
77,336,-255.62859597759962,-536.8061645259195,-247.28062746626892,-212.55804928160023,-37.82106033604941,221.90936714374402,1,2,1
78,340,-528.5660959775996,-530.6594360102945,-558.7288696537689,-398.34564693785023,-2169.8991853360494,295.826847612494,1,2,1
79,344,-65.88640847759962,-10.422619604044485,-564.8978149662689,136.46441165589977,-926.5710603360494,74.20917183124402,1,2,1
80,340,379.7190602724004,315.7116577397055,-311.3392212162689,582.7170972027748,1755.3820646639506,-120.40728324688098,1,2,1
81,344,-135.06609597759962,-433.8542602290445,-221.50718996626892,-62.10834225035023,568.0226896639506,151.97089058124402,1,2,1
82,348,-551.8356272275996,-599.5700805415445,-538.8802368412689,-460.66229732847523,-2081.7116853360494,298.195988237494,1,2,1
83,352,-163.49578347759962,-100.14259030716948,-584.9026977787689,14.602839390274767,-1328.3991853360494,114.19647651874402,1,2,1
84,356,347.3323415224004,336.2751343022055,-353.4954712162689,556.7219800152748,1396.3195646639506,-108.38213676250598,1,2,1
85,360,17.375310272400384,-278.5542114009195,-194.28453371626892,134.78814212464977,1113.5070646639506,95.73407417499402,1,2,1
86,364,-546.7848459775996,-638.5290649165445,-482.8001587162689,-469.04437740660023,-1892.6023103360494,321.620792924994,1,2,1
87,368,-262.7614084775996,-197.93140866654448,-604.9075805912689,-62.42133053160023,-1640.7429353360494,162.29755073749402,1,2,1
88,372,296.0784352724004,313.6105835209555,-400.0755493412689,515.7065991558998,961.2258146639506,-81.85064262188098,1,2,1
89,376,147.61749777240038,-123.74610593216948,-189.05406496626892,258.99663821839977,1568.7726896639506,31.67401558124402,1,2,1
90,382,-542.9410959775996,-680.9079711665445,-421.1087524662689,-466.40668209410023,-1563.8523103360494,321.262882768744,1,2,1
91,386,-348.8590647275996,-299.4753539790445,-622.2747680912689,-171.65424068785023,-1906.8523103360494,206.19647651874402,1,2,1
92,390,223.70343527240038,264.1909057865805,-462.6380493412689,430.00982181214977,452.9758146639506,-58.20244926250598,1,2,1
93,394,257.6995290224004,34.884265161580515,-188.04820559126892,411.21221439027477,1861.6633146639506,-37.16973441875598,1,2,1
94,398,-471.5700022275996,-665.6640746821695,-351.4173462162689,-410.21454342222523,-1143.7273103360494,307.025089799994,1,2,1
95,402,-413.0543772275996,-370.3305785884195,-618.4974243412689,-247.49384029722523,-2065.1335603360494,244.61883979999402,1,2,1
96,406,126.87531027240038,177.68968508345552,-501.3528930912689,337.13848392152477,-40.64918533604941,-10.66045707500598,1,2,1
97,410,325.6057790224004,149.66038820845552,-232.25914309126892,509.06792728089977,2003.8039396639506,-97.25103324688098,1,2,1
98,414,-377.2457834775996,-619.9323852290445,-298.1067993412689,-323.71332271910023,-578.3366853360494,240.52850776874402,1,2,1
99,418,-479.1910959775996,-451.1543090571695,-595.2737915287689,-348.43426998472523,-2174.6335603360494,278.794621049994,1,2,1
100,413,29.219060272400384,85.71214602095552,-526.2298462162689,229.78301517152477,-541.5085603360494,57.51239448749402,1,2,1
101,417,378.6448415224004,264.2578003178305,-262.7923462162689,574.7151440777748,1937.0539396639506,-110.34917777813098,1,2,1
102,421,-253.73015847759962,-535.6440551509195,-252.59898684126892,-188.75336178160023,-8.539810336049413,205.19061714374402,1,2,1
103,425,-527.8512522275996,-526.2563598384195,-562.2161743412689,-399.86566646910023,-2183.3679353360494,295.245792924994,1,2,1
104,429,-69.01531472759962,-9.327404760294485,-571.2454712162689,126.58501712464977,-973.3835603360494,79.52899604999402,1,2,1
105,433,377.1018727724004,314.9963257084555,-329.2884399662689,576.2349194683998,1728.6008146639506,-140.05450004375598,1,2,1
106,437,-118.32390847759962,-412.2175414790445,-216.41148684126892,-60.00726803160023,595.8195646639506,155.36835151874402,1,2,1
107,441,-547.4098459775996,-592.3728149165445,-521.7142212162689,-440.94818600035023,-2106.9929353360494,329.332218706244,1,2,1
108,445,-179.81218972759962,-119.25343015091948,-608.9759399662689,16.949763218399767,-1404.7273103360494,139.02948433124402,1,2,1
109,449,332.7112477724004,326.4404175053305,-365.6771118412689,558.9124097027748,1323.2883146639506,-107.66680473125598,1,2,1
110,456,34.918279022400384,-252.24610593216948,-184.85093996626892,113.12920657777477,1113.0383146639506,82.12176948749402,1,2,1
111,460,-550.6051584775996,-635.1762817134195,-472.8763305912689,-472.53119381285023,-1891.0710603360494,321.374699174994,1,2,1
112,464,-262.2926584775996,-200.32301022904448,-607.7913696537689,-75.16180904722523,-1681.2898103360494,168.93573433124402,1,2,1
113,468,295.3167165224004,319.3996460209555,-412.6380493412689,505.11187259339977,902.9133146639506,-105.07403129375598,1,2,1
114,472,154.05499777240038,-110.46900632279448,-189.58922121626892,268.89849368714977,1566.0226896639506,-15.44366020000598,1,2,1
115,476,-520.6090647275996,-665.3064086665445,-414.6263305912689,-454.35931881285023,-1568.8366853360494,316.412785112494,1,2,1
116,480,-335.6715647275996,-278.4423949946695,-607.5228149662689,-174.89545162535023,-1927.0241853360494,222.73651558124402,1,2,1
117,484,221.08624777240038,269.6894409428305,-470.9974243412689,418.78936282777477,396.6945646639506,-48.54668754375598,1,2,1
118,488,270.2151540224004,51.044665552205515,-208.47789309126892,411.68145267152477,1882.9914396639506,-46.19951957500598,1,2,1
119,492,-459.8356272275996,-653.1247680415445,-340.9329712162689,-406.99579342222523,-1117.7585603360494,293.547062456244,1,2,1
120,499,-416.9645334775996,-367.9165160884195,-606.5618774662689,-256.50165279722523,-2089.2273103360494,239.34393745624402,1,2,1
121,503,125.89093527240038,186.07152102095552,-497.8880493412689,316.77593509339977,-97.41481033604941,-13.72246879375598,1,2,1
122,507,343.3753102724004,181.48948977095552,-229.84508059126892,528.1340893902748,2018.2883146639506,-90.76885551250598,1,2,1
123,511,-359.2535959775996,-602.9004028071695,-297.7728149662689,-298.45575435972523,-529.6804353360494,255.50409370624402,1,2,1
124,515,-499.8668772275996,-472.1650512446695,-627.4153930912689,-354.71503170347523,-2200.3835603360494,267.417667924994,1,2,1
125,519,9.840154022400384,77.06199953658052,-564.3616821537689,209.06304446839977,-588.3210603360494,30.73505073749402,1,2,1
126,523,380.5667165224004,273.5561401615805,-270.5696899662689,541.0310620465248,1965.9914396639506,-140.00982230938098,1,2,1
127,527,-252.09734597759962,-542.0366332759195,-284.4505493412689,-198.36468990660023,98.36643966395059,164.68915229999402,1,2,1
128,531,-545.3746897275996,-549.9267699946695,-594.3802368412689,-407.55463131285023,-2178.8991853360494,295.692570268744,1,2,1
129,535,-116.42547097759962,-48.107678197794485,-628.8685180912689,100.81353274964977,-1037.8523103360494,70.43182808124402,1,2,1
130,571,322.1409352724004,275.3220093022055,-438.4310180912689,575.8997143902748,1694.0070646639506,-157.84649223125598,1,2,1
131,575,-143.67156472759962,-422.6560180415445,-268.5130493412689,-38.84027584410023,627.1633146639506,121.39374214374402,1,2,1
132,579,-562.4528147275996,-591.0539672602945,-520.0384399662689,-453.73334225035023,-2104.7585603360494,312.858585893744,1,2,1
133,583,-151.56218972759962,-83.08814694779448,-526.4525024662689,30.740778843399767,-1389.8366853360494,149.22186714374402,1,2,1
134,587,368.8323415224004,366.1147339115805,-327.7454712162689,575.1621655621498,1340.2258146639506,-108.67266410625598,1,2,1
135,591,33.871404022400384,-245.00416257279448,-187.57750246626892,140.75591556214977,1195.2883146639506,70.69989448749402,1,2,1
136,595,-551.6559397275996,-637.7915160884195,-464.4271118412689,-471.95013912535023,-1872.2741853360494,335.635441362494,1,2,1
137,599,-276.8434397275996,-204.81593015091948,-605.3773071537689,-84.66132076597523,-1723.0085603360494,176.75897651874402,1,2,1
138,603,277.8167165224004,314.7729370365805,-429.8939087162689,504.53057376527477,883.9758146639506,-81.24712699688098,1,2,1
139,607,167.37531027240038,-82.97657468216948,-173.27281496626892,295.05010501527477,1626.8820646639506,1.9235272999940207,1,2,1
140,601,-529.0817209775996,-666.4463012446695,-433.2239868412689,-458.42718990660023,-1522.4460603360494,298.821964799994,1,2,1
141,605,-361.1754709775996,-293.8205688227945,-640.2454712162689,-204.60077389097523,-1972.5554353360494,204.58710151874402,1,2,1
142,609,194.37921652240038,262.5143921147055,-472.0267212162689,415.79424564027477,359.7258146639506,-46.62432426250598,1,2,1
143,613,258.6604665224004,39.242907739705515,-239.03258059126892,406.58526126527477,1902.7570646639506,-54.00030082500598,1,2,1
144,617,-471.9723459775996,-662.2441528071695,-349.9192993412689,-430.08514889097523,-1081.9616853360494,290.775089799994,1,2,1
145,621,-474.0739084775996,-408.5742309321695,-600.4153930912689,-284.08368404722523,-2139.0866853360494,239.59003120624402,1,2,1
146,625,79.26593527240038,149.03465578658052,-543.1722290287689,275.87237064027477,-145.0866853360494,-24.65264457500598,1,2,1
147,629,312.4612477724004,157.86351320845552,-255.19273684126892,520.6462964215248,1986.3508146639506,-139.18291801250598,1,2,1
148,633,-396.8707834775996,-646.7544067134195,-330.9192993412689,-358.87250240660023,-566.2429353360494,200.58612495624402,1,2,1
149,637,-595.8668772275996,-553.1455199946695,-720.1976196537689,-469.13373287535023,-2251.8523103360494,208.31952339374402,1,2,1
150,640,-121.42937722759962,-29.019299291544485,-704.9759399662689,112.50347415589977,-702.5398103360494,-7.687312543755979,1,2,1
151,644,290.3323415224004,183.05394289595552,-392.7454712162689,576.4138745465248,1907.1789396639506,-167.63653129375598,1,2,1
152,648,-212.31218972759962,-505.7597778071695,-193.21031496626892,-259.31781490660023,91.69456466395059,153.51337104999402,1,2,1
153,652,-516.7418772275996,-513.4040649165445,-449.5638305912689,-503.62250240660023,-2289.9460603360494,278.817081987494,1,2,1
154,656,-169.03875222759962,-83.02125241654448,-635.9993774662689,69.14092532777477,-1117.7898103360494,104.74188667499402,1,2,1
155,660,222.00421652240038,202.58934328658052,-507.6107055912689,424.15386478089977,1569.0226896639506,-84.26470512188098,1,2,1
156,664,-257.3278147275996,-517.2485473384195,-379.8040649662689,-84.41547115660023,572.7258146639506,155.01092964374402,1,2,1
157,668,-695.5348459775996,-706.5678832759195,-605.3548462162689,-509.67987545347523,-2149.3054353360494,262.567570268744,1,2,1
158,672,-449.4410959775996,-349.6550414790445,-950.2864868412689,-80.90619381285023,-1549.1648103360494,-25.27813285625598,1,2,1
159,676,-32.827814727599616,62.019274927205515,-800.8880493412689,319.03350345277477,1202.3820646639506,-276.623835981256,1,2,1
160,680,-252.07781472759962,-447.8464477290445,-357.0482055912689,40.35186282777477,1130.4601896639506,-90.34429496563098,1,2,1
161,684,-849.0231272275996,-924.474987768107,-734.0784790287689,-529.4611254534752,-1914.0554353360494,190.30438667499402,1,2,1
162,688,-987.6481272275996,-888.8686645259195,-1563.596057153769,-447.40790279722523,-1944.3679353360494,22.50946479999402,1,2,1
163,692,-384.4215647275996,-289.9536254634195,-1277.181018091269,232.12993899964977,606.0070646639506,-233.59673637188098,1,2,1
164,696,157.27374777240038,-111.40797116654448,-162.83531496626892,266.37285892152477,1675.9445646639506,-61.77862113750598,1,2,1
165,700,-568.1754709775996,-686.5405395259195,-411.0071899662689,-503.57782467222523,-1463.8054353360494,226.38007026874402,1,2,1
