,time,ch1,ch2,ch3,ch4,ch5,ch6,tag,ID,Repeticion
26012,0,331.5087013473021,738.7104923453871,-72.36408433133693,596.5066405275388,1917.6795471556834,-281.7786750717314,2,2,12
26013,3,79.42667009730212,-114.61226156086286,66.21697035616307,-52.94550790996118,1321.6639221556834,23.993297584518587,2,2,12
26014,7,-397.1553611526979,-459.27607992023786,-197.51154526883693,-547.6566895505862,-1668.1329528443166,343.5335807876436,2,2,12
26015,11,-181.62020490269788,132.73222086101214,-316.5564671438369,-23.19550790996118,-1224.7892028443166,100.41395188139359,2,2,12
26016,16,277.2626075973021,716.9397403922621,-134.50177964383693,542.1023436525388,1495.9607971556834,-275.2071418686064,2,2,12
26017,19,200.64151384730212,101.46220132976214,65.16618910616307,150.45537099628882,1803.4764221556834,-69.48180007173141,2,2,12
26018,23,-371.8311424026979,-510.19331624836286,-149.65607651883693,-557.1562012693362,-1377.6642028443166,345.1209831313936,2,2,12
26019,27,-249.29989240269788,8.702435704762138,-322.3006077688369,-112.55756845683618,-1511.4923278443166,173.5936393813936,2,2,12
26020,31,202.98526384730212,666.1118595328871,-174.89142808133693,501.4221678712888,993.4764221556834,-203.8380012436064,2,2,12
26021,35,257.4149513473021,278.39848062663714,68.85466566866307,309.8901854494138,2186.8826721556834,-163.5379524154814,2,2,12
26022,44,-313.7178611526979,-525.1020076546129,-59.265451518836926,-538.3583497068362,-952.3517028443166,322.3890495376436,2,2,12
26023,48,-315.7295799026979,-100.64229085773786,-303.7937718313369,-242.71186533183618,-1728.0548278443166,235.8431511001436,2,2,12
26024,52,129.89542009730212,584.0364200797621,-211.39142808133693,399.3420897462888,468.9920471556834,-148.2269172592314,2,2,12
26025,56,317.4735450973021,458.88895914226214,47.620290668663074,444.5593749025388,2371.1951721556834,-225.4297981186064,2,2,12
26026,60,-223.86239240269788,-485.11470296711286,-13.958810893836926,-503.9591797849612,-427.9142028443166,284.5697136001436,2,2,12
26027,64,-350.0850486526979,-196.12898519367536,-282.3357640188369,-321.4347657224612,-1847.3829528443166,285.9110221938936,2,2,12
26028,68,47.35245134730212,474.87040445476214,-237.58771714383693,326.9670897462888,-38.351702844316605,-77.81895827485641,2,2,12
26029,72,347.7587013473021,609.1372501578871,-14.182443706336926,548.3611327150388,2377.9764221556834,-275.9000129623564,2,2,12
26030,76,-124.17489240269788,-399.86506917805036,13.265798481163074,-379.5268067380862,172.7420471556834,210.0267448501436,2,2,12
26031,80,-385.4444236526979,-307.46296956867536,-262.8006077688369,-469.3361329099612,-1883.7579528443166,331.9554557876436,2,2,12
26032,82,-37.76473615269788,353.16508218913714,-260.2752171438369,215.78935537128882,-503.7423278443166,-11.970569602981413,2,2,12
26033,86,343.2001075973021,704.2886173453871,-33.918771831336926,624.1560545900388,2202.4139221556834,-288.9088020248564,2,2,12
26034,90,-17.02254865269788,-260.61372640461286,70.55290785616307,-174.87421884746118,819.9607971556834,109.89100266264359,2,2,12
26035,94,-402.2998924026979,-396.40059163898786,-214.94611558133693,-514.1068848630862,-1818.7423278443166,364.4774284438936,2,2,12
26036,98,-114.36239240269788,233.42680093913714,-280.3025608938369,79.04155263691382,-919.3204528443166,60.02430344389359,2,2,12
