,time,ch1,ch2,ch3,ch4,ch5,ch6,tag,ID,Repeticion
15491,0,295.0415886976043,574.1925824863943,-17.682414467939452,474.11685466956715,1180.74061252494,-209.0540976153161,2,2,8
15492,3,382.4829949476043,317.46040475201926,248.45918709456055,431.11221599769215,2401.13123752494,-188.8705038653161,2,2,8
15493,7,-306.4857550523957,-461.58720266985574,51.11543709456055,-444.91976642418285,-517.2750124750601,300.2972207440589,2,2,8
15494,11,-303.9857550523957,-125.52885306048074,-204.99003165543945,-253.54403400230785,-1318.24376247506,216.2100625409339,2,2,8
15495,15,199.8697136976043,492.94404733014426,-46.94120353043945,354.22207927894215,699.3343625249399,-140.0768026934411,2,2,8
15496,19,439.3892449476043,471.95576608014426,230.01875740706055,528.8785734195671,2537.00623752494,-233.4623007403161,2,2,8
15497,23,-206.9115363023957,-405.46208059954347,132.74434334456055,-321.13583087730785,1.9124875249399338,256.0633340253089,2,2,8
15498,28,-363.7982550523957,-219.31669485735574,-164.08671134293945,-329.49545001793285,-1429.22813747506,277.1185098065589,2,2,8
15499,31,112.60799494760431,395.35615670514426,-96.36112540543945,261.50699138831715,226.25623752493993,-57.129292927816095,2,2,8
15500,35,469.0064324476043,579.2216352207693,162.44942146956055,579.1925382633171,2531.44373752494,-264.9559530840661,2,2,8
15501,33,-99.64591130239569,-315.71977102923074,180.86739021956055,-214.62972736168285,581.3968625249399,171.5960488690589,2,2,8
15502,37,-412.5013800523957,-307.29313528704347,-140.77421134293945,-411.77206134605785,-1472.33751247506,281.0076699628089,2,2,8
15503,41,8.268151197604311,280.15547311139426,-132.79471915543945,156.23038006019215,-218.16563747506007,-5.0274862871910955,2,2,8
15504,45,465.1392449476043,649.5402387363943,132.56563240706055,643.2970304508171,2333.80311252494,-281.1385702715661,2,2,8
15505,49,33.95174494760431,-176.37895071673074,214.23848396956055,-42.70003986168285,1149.20936252494,81.0491738690589,2,2,8
15506,53,-421.3295050523957,-368.20170462298074,-117.77421134293945,-530.3482332210579,-1390.66563747506,331.9920449628089,2,2,8
15507,57,-85.72013005239569,160.75239693951926,-165.09257071793945,20.622225763317147,-572.0093874750601,48.348490275308905,2,2,8
15508,61,430.3150261976043,665.3429731113943,86.29707771956055,668.2862882633171,2008.63123752494,-293.0521444903161,2,2,8
15509,65,164.8228386976043,-10.529097201105742,251.05196053206055,135.73379802894215,1682.31873752494,7.2435098065589045,2,2,8
15510,69,-407.2474738023957,-426.04801809954347,-45.60038321793945,-481.06258868980785,-1199.82188747506,341.4246621503089,2,2,8
15511,73,-162.1380988023957,75.10054147076926,-201.79374259293945,-63.88949298668285,-897.1656374750601,111.0228066815589,2,2,8
15512,77,364.0181511976043,643.6618207676443,26.685749594560548,553.0184659976921,1594.00623752494,-243.2970175371911,2,2,8
15513,81,290.9751824476043,171.70478951764426,275.57246834456055,311.23965740394215,2127.36561252494,-100.8717245684411,2,2,8
15514,85,-367.1966925523957,-455.55229056048074,3.886921469560548,-489.55624103355785,-886.5406374750601,331.5452676190589,2,2,8
15515,89,-242.0013800523957,-27.404585482355742,-188.00272696793945,-171.35677814293285,-1157.69688747506,170.9925332440589,2,2,8
15516,93,274.8814324476043,570.5268110020193,-25.975383217939452,435.89541912269215,1133.28748752494,-200.1805624590661,2,2,8
15517,97,377.9244011976043,339.63325631451926,249.59981209456055,421.21036052894215,2420.67811252494,-185.5626425371911,2,2,8
15518,101,-306.3763800523957,-450.94779837298074,83.77168709456055,-405.02181720543285,-470.24376247506007,292.7869668378089,2,2,8
15519,105,-317.0599738023957,-126.31107962298074,-175.37479728043945,-246.79403400230785,-1352.75938747506,224.1673379315589,2,2,8
15520,109,195.8697136976043,489.56880318951926,-64.15214103043945,336.25137615394215,627.0687375249399,-132.4994101153161,2,2,8
15521,100,442.9009636976043,487.13252389264426,204.60567146956055,557.6676359195671,2562.88123752494,-244.6380819903161,2,2,8
15522,104,-202.3295050523957,-378.30460989641824,126.91035896956055,-315.97250079918285,69.91248752493993,249.5142617596839,2,2,8
15523,108,-352.7123175523957,-211.67240774798074,-145.82499259293945,-359.37972736168285,-1452.11876247506,282.7064004315589,2,2,8
15524,112,106.41658869760431,391.22114693951926,-92.60624259293945,248.65494060706715,161.03748752493993,-58.962300740316095,2,2,8
15525,116,479.6236199476043,611.6093305332693,190.79219490706055,626.1085538883171,2501.97498752494,-275.1705526934411,2,2,8
15526,120,-70.40763005239569,-276.47013724016824,195.88789803206055,-177.50350665855785,618.9593625249399,173.8536172284339,2,2,8
15527,124,-399.6068488023957,-304.65568411516824,-145.17753165543945,-428.26766681480785,-1454.40001247506,304.9466348065589,2,2,8
15528,128,-3.934973802395689,271.28169381451926,-148.39628165543945,136.85147381019215,-242.07188747506007,-2.2557577715660955,2,2,8
15529,132,470.6587761976043,664.6276410801443,129.43672615706055,629.7965421695671,2300.38123752494,-298.8412069903161,2,2,8
15530,136,58.40486994760431,-144.86308157610574,237.52949959456055,-81.83797931480785,1194.42811252494,86.1006875409339,2,2,8
15531,143,-424.8607550523957,-375.64481985735574,-102.84257071793945,-452.02767658043285,-1377.21251247506,341.3797402753089,2,2,8
15532,147,-86.50138005239569,168.10615670514426,-170.12186759293945,51.44546795081715,-612.1500124750601,44.995707072183905,2,2,8
15533,151,429.0415886976043,678.6198285801443,60.83906990706055,579.7289152164421,1967.97498752494,-295.5555624590661,2,2,8
15534,155,187.7525261976043,22.864457486394258,237.68574959456055,153.70474529456715,1725.94373752494,4.5613809003089045,2,2,8
15535,159,-388.6966925523957,-416.92851126360574,-26.601359780439452,-487.07528400230785,-1178.11876247506,355.6404824628089,2,2,8
